,Weight_in_gms,Cost_of_the_Product,Discount_offered,Warehouse_block_D,Warehouse_block_B,Warehouse_block_A,Product_importance,Prior_purchases,Mode_of_Shipment,Customer_care_calls,Gender,Target
3578,0.443681519357195,0.3411214953271028,0.15,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,1
788,0.08005843681519356,0.17757009345794394,0.31666666666666665,0.0,0.0,1.0,0.5,0.0,1.0,0.6000000000000001,0.0,1
3113,0.09510591672753835,0.2570093457943925,0.5499999999999999,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.0,1.0,1
3506,0.4506939371804237,0.44859813084112143,0.15,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.4,0.0,1
3863,0.6593133674214755,0.21962616822429903,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.0,0.0,0
3619,0.522863403944485,0.5327102803738317,0.13333333333333333,0.0,0.0,0.0,0.5,0.0,1.0,0.2,1.0,0
7977,0.6953981008035062,0.26635514018691586,0.05,0.0,1.0,0.0,1.0,0.8333333333333333,1.0,0.4,0.0,1
5182,0.6717311906501096,0.37850467289719625,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,1
2487,0.09700511322132943,0.16822429906542058,0.11666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.6000000000000001,1.0,1
3952,0.5215485756026297,0.7383177570093459,0.13333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.2,1.0,0
1794,0.12023374726077427,0.14953271028037385,0.26666666666666666,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1
9483,0.48210372534696855,0.677570093457944,0.13333333333333333,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.2,0.0,0
8845,0.6714390065741417,0.3738317757009346,0.11666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,1
654,0.25186267348429514,0.7149532710280374,0.05,1.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,1
1903,0.09452154857560263,0.9345794392523364,0.4666666666666667,0.0,0.0,0.0,1.0,0.49999999999999994,0.5,0.0,1.0,1
6144,0.5067932797662528,0.3037383177570093,0.0,1.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.6000000000000001,0.0,1
4231,0.6280496712929146,0.4579439252336448,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4,0.0,1
840,0.2859021183345507,0.6355140186915887,0.13333333333333333,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,1.0,1
4613,0.450109569028488,0.2149532710280374,0.1,0.0,0.0,0.0,0.5,0.0,1.0,0.2,1.0,0
10024,0.506208911614317,0.7570093457943924,0.1,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.6000000000000001,1.0,1
4349,0.6428049671292915,0.6588785046728972,0.13333333333333333,0.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.6000000000000001,1.0,0
210,0.07611395178962746,0.14485981308411222,0.23333333333333334,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.0,0.0,1
7968,0.46924762600438275,0.3411214953271028,0.08333333333333334,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.4,0.0,0
7057,0.6872169466764061,0.7009345794392524,0.03333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.4,0.0,0
5334,0.5221329437545654,0.0700934579439253,0.11666666666666667,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.6000000000000001,0.0,0
2671,0.3805697589481374,0.6401869158878505,0.7666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.4,0.0,1
884,0.09364499634769904,0.3037383177570093,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
8122,0.4647187728268809,0.2757009345794392,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.0,1
10659,0.009349890430971508,0.7616822429906541,0.06666666666666667,0.0,1.0,0.0,0.5,0.49999999999999994,0.5,0.4,0.0,1
5809,0.7031409788166545,0.3878504672897196,0.1,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,0
9230,0.5624543462381301,0.7336448598130841,0.03333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.6000000000000001,0.0,0
4932,0.7095690284879475,0.7943925233644858,0.15,1.0,0.0,0.0,0.5,0.16666666666666669,0.0,0.6000000000000001,1.0,0
10185,0.08853177501826151,0.9018691588785047,0.15,0.0,1.0,0.0,1.0,0.49999999999999994,1.0,0.8,0.0,1
10370,0.6058436815193572,0.7616822429906541,0.13333333333333333,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.4,1.0,1
6321,0.5501826150474799,0.5233644859813084,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0,1
5162,0.6559532505478451,0.8271028037383178,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.2,0.0,0
2312,0.43330898466033596,0.4112149532710281,0.43333333333333335,0.0,0.0,1.0,0.0,0.16666666666666669,0.5,0.4,0.0,1
8618,0.07991234477720963,0.7570093457943924,0.13333333333333333,0.0,0.0,1.0,0.5,0.49999999999999994,0.5,0.0,0.0,1
373,0.06121256391526661,0.1869158878504673,0.3,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.6000000000000001,1.0,1
30,0.254200146092038,0.7943925233644858,0.6166666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,1
8280,0.6222059897735573,0.7943925233644858,0.016666666666666666,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,1.0,1
10431,0.5763330898466034,0.28037383177570097,0.06666666666666667,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,1
1932,0.14243973703433163,0.31775700934579443,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,1
8129,0.485317750182615,0.03738317757009346,0.08333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.4,1.0,1
3872,0.7254930606281957,0.49065420560747663,0.1,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.4,1.0,1
3802,0.716435354273192,0.6728971962616822,0.1,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.4,0.0,1
1602,0.26369612856099345,0.677570093457944,0.9999999999999999,1.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.8,0.0,1
7887,0.5865595325054784,0.19158878504672894,0.13333333333333333,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,0
4954,0.5567567567567567,0.5373831775700935,0.06666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,0
2998,0.25084002921840753,0.8177570093457943,0.05,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.6000000000000001,0.0,1
5792,0.029072315558802048,0.6728971962616822,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,1.0,0.6000000000000001,1.0,0
354,0.04411979547114683,0.16822429906542058,0.9166666666666666,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,0.0,1
3785,0.5907962016070124,0.4112149532710281,0.06666666666666667,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,0
8924,0.14258582907231557,0.9859813084112149,0.03333333333333334,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.8,0.0,0
932,0.18509861212563913,0.6822429906542057,0.03333333333333334,0.0,0.0,1.0,1.0,0.16666666666666669,0.5,0.2,0.0,1
4614,0.4388604821037253,0.07476635514018692,0.13333333333333333,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,0.0,1
2849,0.0362308254200146,0.37850467289719625,0.5833333333333333,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.0,1.0,1
1514,0.4267348429510591,0.677570093457944,0.9833333333333333,0.0,0.0,1.0,1.0,0.16666666666666669,0.0,0.2,0.0,1
7960,0.06325785244704163,0.7663551401869159,0.03333333333333334,0.0,0.0,0.0,0.5,0.49999999999999994,0.0,0.8,0.0,0
5310,0.6679327976625273,0.5747663551401868,0.1,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,1.0,1
6339,0.6948137326515704,0.6682242990654205,0.016666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.2,0.0,1
2058,0.42965668371073773,0.5560747663551401,0.7499999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,1.0,1
1389,0.08356464572680788,0.3317757009345794,0.8333333333333333,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,1
172,0.0802045288531775,0.2429906542056075,0.9166666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,1.0,1
9343,0.5482834185536888,0.5981308411214953,0.11666666666666667,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0
2144,0.2118334550766983,0.6588785046728972,0.8999999999999999,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.2,1.0,1
1251,0.3644996347699051,0.7383177570093459,0.08333333333333334,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
9393,0.6859021183345507,0.3551401869158879,0.06666666666666667,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
8576,0.5044558071585099,0.5981308411214953,0.08333333333333334,0.0,0.0,1.0,0.5,0.0,1.0,0.4,0.0,1
7636,0.4724616508400292,0.30841121495327106,0.15,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0
6373,0.5287070854638423,0.514018691588785,0.08333333333333334,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,0.0,1
2353,0.35617238860482103,0.7850467289719626,0.7,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.2,0.0,1
3577,0.46428049671292915,0.028037383177570097,0.03333333333333334,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,1.0,0
9168,0.11029948867786707,0.7663551401869159,0.11666666666666667,1.0,0.0,0.0,0.5,0.49999999999999994,0.5,0.4,0.0,0
1138,0.03579254930606282,0.28971962616822433,0.7666666666666666,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.6000000000000001,0.0,1
9528,0.585390796201607,0.8271028037383178,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.6000000000000001,0.0,1
1322,0.09101533966398831,0.21028037383177567,0.45,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
8229,0.645872899926954,0.8691588785046728,0.06666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.4,1.0,1
5398,0.6433893352812272,0.8551401869158878,0.016666666666666666,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.4,1.0,0
9316,0.4607742878013148,0.3738317757009346,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0
8276,0.6172388604821037,0.6962616822429907,0.06666666666666667,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.4,0.0,0
8458,0.47027027027027024,0.5186915887850467,0.1,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,0.0,1
8527,0.7114682249817385,0.5981308411214953,0.11666666666666667,0.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,0
6905,0.037983929875821776,0.9813084112149532,0.06666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.8,0.0,1
9779,0.5463842220598978,0.7242990654205607,0.03333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.0,1
8826,0.061358655953250546,0.7990654205607476,0.11666666666666667,1.0,0.0,0.0,0.5,0.6666666666666667,1.0,0.6000000000000001,0.0,1
510,0.38582907231555885,0.4859813084112149,0.7499999999999999,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,1.0,1
9754,0.6260043827611396,0.21962616822429903,0.016666666666666666,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,1
409,0.1214024835646457,0.3271028037383178,0.03333333333333334,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.0,1.0,1
3141,0.5253469685902118,0.26635514018691586,0.0,0.0,1.0,0.0,0.5,0.49999999999999994,0.5,0.8,0.0,1
3681,0.514682249817385,0.42056074766355145,0.08333333333333334,0.0,1.0,0.0,0.5,0.16666666666666669,0.5,0.4,1.0,0
6405,0.44426588750913076,0.19158878504672894,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.6000000000000001,0.0,0
10276,0.6939371804236669,0.3738317757009346,0.016666666666666666,0.0,0.0,0.0,0.5,0.49999999999999994,0.0,0.4,1.0,1
5703,0.6699780861943024,0.7102803738317757,0.05,0.0,1.0,0.0,0.5,0.0,1.0,0.6000000000000001,1.0,0
2731,0.3446311176040906,0.6542056074766355,0.95,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.0,1
4255,0.5596785975164353,0.6495327102803737,0.08333333333333334,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,0.0,1
6360,0.5352812271731191,0.33644859813084116,0.03333333333333334,1.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,1
10966,0.043681519357195026,0.7009345794392524,0.08333333333333334,0.0,0.0,0.0,0.5,0.49999999999999994,0.0,0.6000000000000001,0.0,0
8492,0.5129291453615777,0.25233644859813087,0.06666666666666667,0.0,0.0,1.0,0.5,0.16666666666666669,0.0,0.4,1.0,0
544,0.06325785244704163,0.39252336448598135,0.7666666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,0.0,0.4,0.0,1
7769,0.00029218407596787177,0.9999999999999999,0.08333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,1
6363,0.6915997078159241,0.4018691588785047,0.13333333333333333,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,0
4081,0.6695398100803506,0.6214953271028038,0.03333333333333334,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,0.2,1.0,0
2686,0.17940102264426586,0.8271028037383178,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,1.0,0.4,0.0,1
5473,0.5680058436815194,0.7943925233644858,0.11666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.4,1.0,0
7953,0.048940832724616495,0.40654205607476634,0.03333333333333334,0.0,1.0,0.0,0.5,0.49999999999999994,0.0,0.2,1.0,1
2293,0.2512783053323594,0.602803738317757,0.18333333333333335,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,0.0,1
7104,0.12899926953981009,0.6962616822429907,0.1,1.0,0.0,0.0,0.5,0.6666666666666667,0.5,0.4,0.0,1
5465,0.12987582176771365,0.9719626168224299,0.08333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.8,1.0,1
3937,0.7102994886778671,0.7102803738317757,0.08333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.6000000000000001,0.0,1
9266,0.6483564645726808,0.5654205607476636,0.15,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.2,1.0,0
1181,0.09262235208181155,0.36448598130841126,0.7166666666666666,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.6000000000000001,1.0,1
1218,0.19065010956902848,0.4112149532710281,0.11666666666666667,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.4,1.0,1
9752,0.5918188458728999,0.7570093457943924,0.05,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1
4219,0.6888239590942293,0.7850467289719626,0.016666666666666666,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.6000000000000001,1.0,0
8357,0.1075237399561724,0.7056074766355139,0.08333333333333334,0.0,0.0,0.0,1.0,0.49999999999999994,0.0,0.4,1.0,0
10357,0.45244704163623084,0.6074766355140188,0.13333333333333333,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.0,1.0,1
8052,0.07114682249817383,0.7336448598130841,0.13333333333333333,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,1.0,0
6076,0.5865595325054784,0.4299065420560748,0.08333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.2,0.0,0
1486,0.31848064280496713,0.5280373831775701,0.31666666666666665,0.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.2,0.0,1
8534,0.5121986851716581,0.17757009345794394,0.06666666666666667,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.4,0.0,1
8518,0.6217677136596056,0.3037383177570093,0.016666666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,0
1731,0.06413440467494522,0.19626168224299068,0.9166666666666666,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.2,1.0,1
6337,0.501972242512783,0.42056074766355145,0.016666666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,1
8116,0.5101533966398831,0.5981308411214953,0.08333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,0.0,0
3749,0.6062819576333089,0.8271028037383178,0.13333333333333333,0.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,0
5470,0.005551497443389342,0.7850467289719626,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.8,1.0,1
3516,0.47143900657414173,0.6355140186915887,0.0,1.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.2,0.0,1
1028,0.3195032870708546,0.4532710280373832,0.16666666666666666,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
8046,0.0739225712198685,0.7476635514018691,0.08333333333333334,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,0.0,0
6442,0.6033601168736303,0.42056074766355145,0.13333333333333333,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,0.0,1
9767,0.4864864864864865,0.13084112149532712,0.15,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,1.0,0
486,0.07260774287801314,0.925233644859813,0.4,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.2,0.0,1
4606,0.5948867786705625,0.6401869158878505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1
1974,0.35208181154127094,0.6822429906542057,0.95,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,1.0,1
10434,0.5516435354273193,0.8878504672897195,0.11666666666666667,1.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.2,1.0,0
7935,0.685317750182615,0.5700934579439253,0.03333333333333334,0.0,1.0,0.0,1.0,0.0,0.5,0.4,0.0,1
5559,0.6130021913805698,0.22429906542056077,0.08333333333333334,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,1
8808,0.6255661066471877,0.7803738317757009,0.0,1.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,1
9239,0.5706355003652301,0.5654205607476636,0.11666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.4,0.0,1
891,0.18480642804967126,0.7429906542056074,0.18333333333333335,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.2,0.0,1
7560,0.6550766983199415,0.3411214953271028,0.05,1.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.0,0.0,1
1292,0.09452154857560263,0.1728971962616822,0.3333333333333333,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.6000000000000001,0.0,1
1243,0.13820306793279766,0.35046728971962615,0.9999999999999999,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.8,1.0,1
8318,0.04426588750913074,0.9345794392523364,0.016666666666666666,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1
408,0.341563184806428,0.44859813084112143,0.7,1.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.2,1.0,1
4223,0.5843681519357194,0.6214953271028038,0.15,0.0,0.0,0.0,1.0,0.0,0.5,0.6000000000000001,0.0,0
6954,0.5392257121986852,0.6962616822429907,0.1,1.0,0.0,0.0,0.5,0.0,1.0,0.2,0.0,0
2349,0.36493791088385685,0.5981308411214953,0.5833333333333333,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.4,0.0,1
9639,0.5016800584368152,0.4439252336448598,0.1,0.0,1.0,0.0,0.0,0.16666666666666669,1.0,0.6000000000000001,0.0,1
9324,0.6070124178232287,0.4439252336448598,0.11666666666666667,1.0,0.0,0.0,0.5,0.49999999999999994,0.0,0.8,1.0,1
9116,0.7085463842220598,0.5093457943925234,0.0,0.0,0.0,1.0,0.0,0.16666666666666669,1.0,0.2,1.0,1
9016,0.6680788897005113,0.14485981308411222,0.1,0.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.8,0.0,1
10967,0.13776479181884585,0.5841121495327103,0.06666666666666667,0.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.6000000000000001,1.0,0
274,0.25069393718042365,0.6214953271028038,0.35,0.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.2,1.0,1
6352,0.5209642074506939,0.7336448598130841,0.016666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0
9003,0.6578524470416363,0.7663551401869159,0.05,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,1
4028,0.48400292184075966,0.7710280373831776,0.1,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.4,1.0,1
8901,0.12768444119795472,0.6915887850467289,0.0,0.0,1.0,0.0,0.5,0.49999999999999994,0.0,0.6000000000000001,1.0,1
10356,0.4477720964207451,0.4158878504672897,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.4,1.0,0
5724,0.07421475529583638,0.8925233644859812,0.05,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.6000000000000001,1.0,1
3352,0.5091307523739956,0.6915887850467289,0.15,0.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,1
2961,0.177063550036523,0.49532710280373826,0.7833333333333333,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.4,0.0,1
6344,0.43929875821767717,0.46261682242990654,0.016666666666666666,0.0,0.0,1.0,0.5,0.0,1.0,0.4,1.0,1
939,0.13951789627465302,0.23831775700934577,0.23333333333333334,0.0,1.0,0.0,0.5,0.16666666666666669,0.5,0.4,0.0,1
8565,0.6930606281957633,0.32242990654205606,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2,1.0,0
1465,0.2371073776479182,0.6355140186915887,0.16666666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,1
3067,0.029072315558802048,0.39252336448598135,0.15,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6000000000000001,1.0,1
743,0.01285609934258583,0.26635514018691586,0.5666666666666667,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.2,1.0,1
2106,0.0904309715120526,0.0700934579439253,0.11666666666666667,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.2,0.0,1
10819,0.7024105186267349,0.7149532710280374,0.05,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,0.0,1
2874,0.2591672753834916,0.4532710280373832,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.6000000000000001,0.0,1
3772,0.5452154857560263,0.28037383177570097,0.13333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,1
4540,0.7209642074506939,0.7429906542056074,0.03333333333333334,0.0,0.0,0.0,0.5,0.8333333333333333,1.0,0.2,0.0,0
6150,0.6565376186997809,0.3878504672897196,0.03333333333333334,1.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.4,0.0,1
10191,0.0918918918918919,0.9813084112149532,0.05,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,1.0,0.0,0
10780,0.12710007304601897,0.6448598130841122,0.1,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.4,1.0,0
6240,0.6070124178232287,0.8598130841121495,0.15,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.6000000000000001,1.0,0
6812,0.10328707085463842,0.9018691588785047,0.06666666666666667,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.8,0.0,0
10231,0.6252739225712198,0.6355140186915887,0.016666666666666666,0.0,0.0,0.0,0.5,0.6666666666666667,1.0,0.0,0.0,1
7847,0.4736303871439007,0.37850467289719625,0.1,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,0.0,1
8757,0.6691015339663988,0.4719626168224299,0.0,0.0,1.0,0.0,0.5,0.49999999999999994,0.5,0.6000000000000001,0.0,0
8545,0.708400292184076,0.6962616822429907,0.03333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
181,0.07100073046018993,0.2850467289719626,0.31666666666666665,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,1
582,0.04558071585098611,0.22429906542056077,0.9999999999999999,1.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.0,1.0,1
7858,0.44134404674945216,0.6682242990654205,0.05,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.0,1.0,0
10077,0.6739225712198685,0.30841121495327106,0.1,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,0
5530,0.058144631117604095,0.7850467289719626,0.06666666666666667,0.0,0.0,0.0,1.0,0.49999999999999994,1.0,0.6000000000000001,0.0,0
10642,0.6162162162162163,0.4112149532710281,0.03333333333333334,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.6000000000000001,1.0,1
9957,0.11672753834915997,0.8691588785046728,0.08333333333333334,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,0
1518,0.14141709276844414,0.2850467289719626,0.4166666666666667,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.2,1.0,1
6485,0.6463111760409057,0.7663551401869159,0.15,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0
10267,0.5281227173119065,0.3598130841121495,0.15,0.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.4,1.0,0
6092,0.5268078889700512,0.8551401869158878,0.03333333333333334,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.6000000000000001,0.0,0
5905,0.706355003652301,0.21962616822429903,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,1.0,0
1668,0.4290723155588021,0.5934579439252335,0.7499999999999999,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.2,0.0,1
1039,0.22571219868517164,0.836448598130841,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1
6575,0.13455076698319943,0.8271028037383178,0.1,0.0,0.0,0.0,0.5,0.49999999999999994,0.0,0.4,0.0,0
2579,0.03593864134404676,0.14953271028037385,0.45,0.0,0.0,0.0,0.5,0.49999999999999994,0.5,0.4,0.0,1
10333,0.5070854638422206,0.3271028037383178,0.13333333333333333,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.4,0.0,0
1097,0.16245434623813002,0.7803738317757009,0.9333333333333332,0.0,0.0,0.0,0.5,0.16666666666666669,0.0,0.2,0.0,1
4641,0.7025566106647188,0.4532710280373832,0.0,0.0,1.0,0.0,1.0,0.16666666666666669,0.5,0.2,1.0,1
1561,0.3368882395909423,0.7897196261682243,0.7666666666666666,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,0.0,1
1396,0.03871439006574143,0.18224299065420557,0.31666666666666665,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.8,0.0,1
6716,0.639590942293645,0.7663551401869159,0.1,0.0,0.0,1.0,1.0,0.16666666666666669,0.0,0.2,1.0,1
6300,0.007304601899196489,0.7570093457943924,0.016666666666666666,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.8,0.0,1
8935,0.03506208911614317,0.8551401869158878,0.06666666666666667,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,0.0,0
1064,0.095836376917458,0.23831775700934577,0.2,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.2,1.0,1
